41,5.3649,5.3734,5.3762,5.378,5.3793,5.3803,5.3812,5.3819,5.3824,5.3827,5.3831,5.3833,5.3835,5.3837,5.3838,5.3838,5.3838,5.3838,5.3826,5.3777
42,5.1938,5.2088,5.2221,5.2298,5.2348,5.2384,5.241,5.2431,5.2448,5.2461,5.2472,5.2481,5.2488,5.2495,5.2501,5.2505,5.2508,5.2509,5.2495,5.2404
43,5.2114,5.2141,5.2196,5.2275,5.2334,5.2377,5.241,5.2437,5.2459,5.2477,5.2492,5.2503,5.2512,5.2518,5.252,5.2519,5.251,5.2492,5.2441,5.2389
44,5.3127,5.3151,5.3194,5.3254,5.3301,5.3336,5.3365,5.3391,5.3413,5.3433,5.3451,5.3466,5.348,5.3492,5.3502,5.351,5.3514,5.3503,5.3399,5.3388
45,5.1849,5.2071,5.2174,5.2234,5.2277,5.2312,5.234,5.2364,5.2385,5.2404,5.2421,5.2437,5.2451,5.2464,5.2477,5.249,5.2503,5.2517,5.2533,5.2549
46,5.1307,5.1475,5.1466,5.1477,5.1487,5.1496,5.1504,5.1512,5.1518,5.1524,5.1529,5.1534,5.1538,5.1542,5.1546,5.1549,5.1551,5.1551,5.1517,5.1481
47,4.9669,5.1128,5.1079,5.1041,5.1033,5.1029,5.1025,5.1023,5.1021,5.1019,5.1016,5.1016,5.1015,5.1014,5.1012,5.101,5.1009,5.1006,5.086,5.059
48,4.9505,5.0143,5.0249,5.0295,5.0324,5.0345,5.0361,5.0373,5.0383,5.0391,5.0398,5.0404,5.041,5.0415,5.0418,5.0422,5.0424,5.0427,5.0393,4.9867
49,4.87,4.9297,4.9366,4.9402,4.9428,4.9446,4.9461,4.9473,4.9484,4.9492,4.95,4.9508,4.9515,4.9521,4.9526,4.9531,4.9536,4.9539,4.9542,4.9213
50,4.8079,4.8548,4.862,4.8658,4.8684,4.8705,4.8721,4.8734,4.8745,4.8754,4.8764,4.8772,4.878,4.8786,4.8791,4.8797,4.8802,4.8806,4.881,4.8747
51,4.793,4.8225,4.8301,4.834,4.8369,4.8391,4.8408,4.8423,4.8438,4.8448,4.8459,4.8466,4.8474,4.8481,4.8487,4.8494,4.8501,4.8506,4.851,4.8516
52,4.7907,4.8253,4.8244,4.8265,4.8285,4.8301,4.8314,4.8325,4.8335,4.8343,4.8351,4.8358,4.8365,4.837,4.8377,4.8382,4.8387,4.8394,4.8399,4.8404
53,4.7595,4.8172,4.8269,4.8305,4.8327,4.8341,4.8355,4.8362,4.8372,4.8377,4.8384,4.8391,4.8398,4.8402,4.8404,4.841,4.8415,4.8417,4.8421,4.8429
54,4.7698,4.7907,4.8009,4.8063,4.8102,4.8131,4.8154,4.8172,4.8191,4.8206,4.8217,4.8229,4.8237,4.8247,4.8257,4.8264,4.8273,4.8281,4.829,4.8298
55,4.73,4.7807,4.7888,4.793,4.7959,4.7979,4.7995,4.8009,4.802,4.8029,4.8039,4.8051,4.8056,4.8062,4.8068,4.8075,4.8081,4.8088,4.8094,4.8101
56,4.7406,4.7749,4.7728,4.7749,4.7768,4.7784,4.7797,4.7809,4.7818,4.7828,4.7834,4.7841,4.7853,4.7858,4.7863,4.7868,4.7874,4.7881,4.7888,4.7896
57,4.6845,4.7541,4.7602,4.7632,4.7651,4.7664,4.7676,4.7688,4.7693,4.7698,4.7708,4.7714,4.7719,4.7723,4.7728,4.7732,4.7736,4.774,4.7744,4.7748
58,4.6721,4.7223,4.7296,4.7339,4.7367,4.739,4.7409,4.7425,4.7435,4.7445,4.7457,4.7467,4.7475,4.7482,4.7489,4.7496,4.7502,4.7508,4.7515,4.7523
59,4.6268,4.703,4.7094,4.7124,4.7144,4.7161,4.7171,4.7185,4.7193,4.7201,4.7209,4.7216,4.7222,4.7229,4.7234,4.724,4.7245,4.725,4.7256,4.7262
60,4.6259,4.6843,4.6881,4.6903,4.6922,4.6933,4.6945,4.6957,4.6965,4.6974,4.6981,4.6987,4.6994,4.6999,4.7005,4.7011,4.7016,4.7021,4.7026,4.7032
61,4.6491,4.6759,4.6783,4.6785,4.6784,4.6785,4.679,4.6797,4.6802,4.6807,4.6814,4.6821,4.6825,4.6828,4.6831,4.6834,4.6837,4.6841,4.6845,4.6851
62,4.6408,4.6498,4.6575,4.6609,4.6631,4.6645,4.6653,4.666,4.6666,4.6673,4.668,4.6684,4.6688,4.6692,4.6696,4.6699,4.6703,4.6707,4.6711,4.6715
63,4.6139,4.623,4.6298,4.6329,4.6352,4.6369,4.6382,4.6395,4.6406,4.6416,4.6426,4.6436,4.6444,4.6451,4.6458,4.6465,4.6471,4.6477,4.6485,4.6493
64,4.5701,4.5923,4.5986,4.6018,4.6043,4.6063,4.6081,4.6095,4.6109,4.6119,4.613,4.6139,4.6147,4.6153,4.6161,4.617,4.6175,4.6181,4.6188,4.6196
65,4.5512,4.5815,4.5892,4.5931,4.5956,4.5973,4.5987,4.5998,4.6007,4.6016,4.6021,4.6029,4.6034,4.604,4.6046,4.6048,4.6051,4.6059,4.6064,4.6067
66,4.538,4.5586,4.5669,4.5716,4.575,4.5776,4.5799,4.5817,4.5832,4.5848,4.5858,4.5868,4.5878,4.5887,4.5894,4.5902,4.5909,4.5915,4.5922,4.593
67,4.5015,4.517,4.5279,4.534,4.5381,4.5416,4.5447,4.5472,4.5495,4.5514,4.553,4.5545,4.5558,4.557,4.558,4.559,4.5599,4.5608,4.5617,4.5627
68,4.4208,4.4604,4.4724,4.4798,4.4849,4.4891,4.4927,4.4957,4.4983,4.5006,4.5027,4.5046,4.5063,4.5078,4.5093,4.5107,4.512,4.5133,4.5147,4.5163
69,4.4218,4.4222,4.4229,4.4234,4.4236,4.4246,4.4259,4.4273,4.4287,4.4301,4.4315,4.4328,4.4341,4.4353,4.4365,4.4376,4.4386,4.4396,4.4406,4.4418
70,4.2932,4.2935,4.2929,4.2933,4.2941,4.2954,4.2967,4.2979,4.299,4.3,4.3009,4.3017,4.3024,4.3031,4.3037,4.3044,4.305,4.3057,4.3065,4.3075
71,3.9535,4.0177,4.0507,4.0747,4.0927,4.1067,4.1179,4.1273,4.1354,4.1426,4.1489,4.1547,4.1599,4.1646,4.169,4.1731,4.1769,4.1807,4.1844,4.1886
72,3.7728,3.8296,3.8755,3.9687,3.9873,3.9963,4.0032,4.0089,4.0138,4.0181,4.0221,4.0255,4.0289,4.0319,4.0347,4.0375,4.0404,4.0432,4.0466,4.0517
73,3.2742,3.379,3.6306,3.9577,3.9867,4.0024,4.0126,4.0196,4.0249,4.029,4.0323,4.0352,4.0377,4.0399,4.0419,4.0438,4.0458,4.0478,4.0506,4.0551
74,2.8656,2.8806,2.9397,3.0955,3.7275,3.9268,3.9497,3.9678,3.9828,3.9955,4.0063,4.0155,4.0233,4.0302,4.0363,4.0418,4.0469,4.0519,4.0574,4.0647
75,2.2703,2.3092,2.537,3.1223,3.7738,3.9572,3.9649,3.9683,3.9718,3.975,3.9785,3.9818,3.9849,3.9878,3.9905,3.9934,3.9966,4.0001,4.0039,4.0069
76,2.2357,2.3069,2.5672,3.0406,3.7397,3.9694,3.9726,3.9748,3.9769,3.9788,3.9807,3.9819,3.9835,3.9848,3.986,3.9876,3.9888,3.9906,3.9924,3.9935
77,2.8697,2.8876,2.9276,3.5287,3.7697,3.7888,3.8098,3.8434,3.8928,3.916,3.9278,3.9381,3.9475,3.9557,3.962,3.9672,3.9715,3.9752,3.9787,3.9829
78,2.9901,3.0831,3.2124,3.5877,3.66,3.6731,3.7161,3.7889,3.872,3.8883,3.8998,3.916,3.924,3.9317,3.9409,3.95,3.9582,3.9631,3.9671,3.9692
79,2.9269,3.0658,3.2753,3.4895,3.6403,3.6898,3.7631,3.8353,3.8779,3.9024,3.9158,3.9392,3.9435,3.9477,3.9532,3.9598,3.9635,3.9658,3.9667,3.9674
80,3.0636,3.0644,3.2197,3.3807,3.5211,3.6525,3.7468,3.8421,3.8733,3.9121,3.9265,3.9471,3.9508,3.9549,3.959,3.9627,3.9647,3.9655,3.9665,3.9666
81,3.1505,3.165,3.1887,3.2644,3.4516,3.6317,3.7281,3.838,3.8665,3.9064,3.924,3.9431,3.9478,3.9519,3.9555,3.9588,3.961,3.9634,3.9636,3.9636
82,3.5273,3.5176,3.5107,3.5087,3.5421,3.6407,3.712,3.8174,3.855,3.8997,3.919,3.9372,3.9418,3.9465,3.9514,3.9556,3.959,3.9615,3.9619,3.9626
83,3.6849,3.6775,3.6768,3.6775,3.6794,3.6829,3.6999,3.7288,3.7455,3.7794,3.8738,3.9298,3.9337,3.9376,3.942,3.9479,3.9543,3.9579,3.9594,3.9599
84,3.6287,3.6627,3.6688,3.6695,3.669,3.6685,3.6732,3.7163,3.7477,3.7915,3.8753,3.911,3.9162,3.9228,3.9304,3.9391,3.9477,3.9543,3.956,3.957
85,3.7073,3.6867,3.6793,3.6758,3.6741,3.6736,3.6789,3.6904,3.7381,3.7958,3.8438,3.8669,3.8854,3.9107,3.9265,3.9429,3.9503,3.9518,3.9527,3.9532
86,3.5642,3.5789,3.5868,3.5927,3.5984,3.6044,3.6119,3.6262,3.6818,3.7665,3.8133,3.8471,3.879,3.9285,3.9421,3.9447,3.9463,3.9475,3.9482,3.9485
87,3.3786,3.3939,3.4074,3.4178,3.4286,3.444,3.4801,3.5281,3.6539,3.7553,3.805,3.8462,3.881,3.9388,3.9412,3.9432,3.944,3.9451,3.9455,3.9459
88,3.2477,3.2582,3.2655,3.272,3.2807,3.3028,3.4354,3.5849,3.7134,3.7878,3.8235,3.8581,3.8888,3.9391,3.9435,3.9447,3.9453,3.9466,3.9468,3.9469
89,3.099,3.0948,3.0952,3.0968,3.099,3.1074,3.3695,3.6366,3.7419,3.8184,3.8413,3.8722,3.9095,3.9411,3.943,3.9436,3.944,3.9443,3.9446,3.9447
90,3.006,2.9565,2.9503,2.9475,2.9462,2.9519,3.3159,3.6239,3.7243,3.8417,3.8731,3.9121,3.9317,3.9345,3.9362,3.9373,3.9379,3.9385,3.9388,3.9391
91,2.8964,2.8893,2.8847,2.8823,2.881,2.8924,3.1656,3.5394,3.6939,3.8423,3.898,3.928,3.9294,3.9306,3.932,3.9326,3.9336,3.9341,3.9345,3.9346
92,3.012,3.0124,3.0133,3.0153,3.0176,3.0207,3.0551,3.304,3.5763,3.7966,3.8636,3.9036,3.915,3.9252,3.9283,3.9295,3.9302,3.9309,3.9312,3.9315
93,3.26,3.2406,3.2375,3.2374,3.2381,3.2396,3.242,3.2535,3.4793,3.7546,3.7727,3.7933,3.8126,3.8381,3.8808,3.9206,3.9277,3.9292,3.9298,3.9303
94,3.3408,3.3365,3.3364,3.3371,3.338,3.3391,3.3409,3.3486,3.4647,3.6847,3.7542,3.799,3.8176,3.8374,3.8625,3.9167,3.9318,3.9329,3.9341,3.9346
95,3.4285,3.4203,3.4164,3.4148,3.4145,3.4151,3.4169,3.4202,3.4397,3.5428,3.6805,3.8101,3.8231,3.8438,3.8713,3.915,3.9324,3.9362,3.9367,3.9372
96,3.5865,3.5867,3.5867,3.5872,3.5884,3.5901,3.5924,3.5952,3.5988,3.6041,3.6388,3.6773,3.6859,3.6946,3.7037,3.714,3.7275,3.7488,3.7596,3.7708
97,3.6327,3.6299,3.6317,3.6326,3.6333,3.6342,3.6351,3.6361,3.6372,3.6384,3.6396,3.6409,3.6425,3.6442,3.6465,3.6487,3.6507,3.6528,3.6549,3.6568
98,3.6323,3.6251,3.6256,3.6267,3.6277,3.6286,3.6292,3.6297,3.63,3.6302,3.6304,3.6305,3.6306,3.6306,3.6308,3.633,3.6365,3.6384,3.642,3.6431
99,3.67,3.6375,3.6323,3.6301,3.6285,3.6274,3.6264,3.6256,3.6249,3.6242,3.6237,3.6235,3.6227,3.6226,3.6228,3.6235,3.6261,3.6317,3.6342,3.6347
100,3.6712,3.6576,3.6491,3.6436,3.639,3.6353,3.6321,3.6294,3.6271,3.6251,3.6234,3.6219,3.6206,3.6195,3.6185,3.6179,3.618,3.6221,3.6225,3.6227
101,3.6886,3.67,3.665,3.6617,3.6593,3.6572,3.6555,3.6539,3.6526,3.6513,3.6502,3.6492,3.6483,3.6475,3.6468,3.6461,3.6454,3.6445,3.6437,3.6427
102,3.6861,3.6744,3.6702,3.6673,3.665,3.6633,3.6617,3.6601,3.6586,3.6573,3.6564,3.6551,3.6542,3.6532,3.6523,3.6515,3.6506,3.6497,3.6489,3.6475
103,3.7125,3.6698,3.6596,3.6541,3.6506,3.6481,3.6462,3.6446,3.6433,3.6421,3.641,3.64,3.6392,3.6384,3.6376,3.6367,3.6361,3.6353,3.6345,3.6331
104,3.6497,3.6469,3.6433,3.6404,3.6379,3.6357,3.6337,3.632,3.6305,3.6291,3.6279,3.6268,3.6259,3.625,3.6241,3.6233,3.6226,3.6218,3.6209,3.6195
105,3.6459,3.6283,3.6218,3.6175,3.6143,3.6117,3.6094,3.6074,3.6056,3.604,3.6026,3.6014,3.6002,3.5991,3.5981,3.5973,3.5964,3.5955,3.5947,3.5934
106,3.6337,3.6345,3.6304,3.6274,3.625,3.6231,3.6214,3.6199,3.6186,3.6172,3.6162,3.6151,3.6142,3.6133,3.6124,3.6116,3.6108,3.61,3.6093,3.6083
107,3.7201,3.6565,3.6492,3.6457,3.6432,3.6414,3.6397,3.6384,3.6371,3.6361,3.635,3.6341,3.6333,3.6324,3.6317,3.6309,3.6303,3.6297,3.6288,3.6278
108,3.7009,3.6825,3.6741,3.6685,3.6643,3.6607,3.6581,3.6556,3.6535,3.6517,3.65,3.6485,3.6469,3.646,3.6447,3.6438,3.6427,3.6419,3.6407,3.6391
109,3.7282,3.6702,3.6608,3.6561,3.6531,3.6508,3.6491,3.6476,3.6463,3.6451,3.6441,3.643,3.6421,3.6412,3.6402,3.6396,3.6385,3.6378,3.6371,3.6355
110,3.7325,3.6708,3.6605,3.6549,3.6514,3.6487,3.6467,3.645,3.6441,3.6426,3.6412,3.6406,3.6394,3.6387,3.6381,3.637,3.6365,3.6354,3.6346,3.6331
111,3.7359,3.6852,3.6715,3.6643,3.6595,3.6561,3.6534,3.6512,3.6494,3.6478,3.6465,3.6453,3.6442,3.6432,3.6423,3.6415,3.6407,3.6399,3.639,3.6377
112,3.7354,3.7014,3.693,3.6889,3.6859,3.6837,3.6819,3.6802,3.6788,3.6775,3.6763,3.6752,3.6742,3.6731,3.6722,3.6713,3.6704,3.6694,3.6683,3.6668
113,3.7523,3.7307,3.7207,3.7148,3.7103,3.7068,3.704,3.7017,3.6997,3.6981,3.6966,3.6954,3.6942,3.6932,3.6922,3.6913,3.6904,3.6895,3.6885,3.6868
114,3.7849,3.7628,3.7552,3.7502,3.7464,3.7432,3.7404,3.7379,3.7357,3.7336,3.7317,3.73,3.7284,3.7268,3.7254,3.7241,3.7227,3.7215,3.7199,3.7176
115,3.8138,3.7714,3.7644,3.76,3.7566,3.7537,3.7512,3.7489,3.7471,3.7452,3.7436,3.742,3.7406,3.7394,3.7382,3.7371,3.736,3.7349,3.7336,3.7316
116,3.7981,3.7574,3.7499,3.7451,3.7416,3.7388,3.7365,3.7345,3.7328,3.7313,3.7299,3.7286,3.7275,3.7264,3.7252,3.7241,3.7233,3.7222,3.7209,3.7189
117,3.7899,3.7346,3.7219,3.7158,3.7118,3.7091,3.7069,3.705,3.7035,3.7021,3.7007,3.6995,3.6984,3.6974,3.6964,3.6955,3.6946,3.6936,3.6925,3.6906
118,3.737,3.7044,3.6928,3.6876,3.6841,3.6814,3.6792,3.6773,3.6758,3.6743,3.673,3.6719,3.6708,3.6697,3.6689,3.6679,3.6671,3.6661,3.6651,3.663
119,3.7491,3.7023,3.6904,3.6833,3.6783,3.6746,3.6717,3.6692,3.667,3.665,3.6633,3.6617,3.6602,3.6588,3.6575,3.6563,3.655,3.6538,3.6523,3.65
120,3.738,3.7161,3.709,3.704,3.7001,3.6969,3.694,3.6916,3.6895,3.6876,3.6858,3.6842,3.6827,3.6813,3.68,3.6788,3.6776,3.6764,3.6751,3.6734
121,3.7428,3.7301,3.727,3.725,3.7236,3.7224,3.7213,3.7204,3.7195,3.7186,3.7178,3.7171,3.7163,3.7156,3.7149,3.7142,3.7135,3.7127,3.7118,3.7104
122,3.8192,3.7589,3.7502,3.7459,3.7432,3.7411,3.7396,3.7382,3.7371,3.7361,3.7352,3.7344,3.7336,3.733,3.7323,3.7318,3.7312,3.7306,3.73,3.7289
123,3.8509,3.8116,3.7983,3.7909,3.7857,3.7818,3.7787,3.7761,3.7741,3.7723,3.7707,3.7694,3.7681,3.767,3.766,3.765,3.764,3.7631,3.762,3.7601
124,3.8981,3.8293,3.8223,3.8185,3.8157,3.8134,3.8113,3.8093,3.8076,3.8059,3.8044,3.8028,3.8015,3.8001,3.799,3.7978,3.7966,3.7955,3.7943,3.7921
125,3.9231,3.8607,3.8454,3.8365,3.8307,3.8264,3.8231,3.8205,3.8182,3.8163,3.8146,3.8132,3.8117,3.8105,3.8094,3.8081,3.8069,3.8057,3.8042,3.8012
126,3.9267,3.8719,3.8572,3.8484,3.8423,3.8377,3.8339,3.8308,3.8281,3.8259,3.8239,3.8221,3.8205,3.8191,3.8177,3.8165,3.8153,3.814,3.8127,3.8105
127,4.0051,3.9367,3.9146,3.9011,3.8925,3.8866,3.8824,3.8791,3.8764,3.8741,3.872,3.8701,3.8683,3.8666,3.865,3.8635,3.862,3.8604,3.8586,3.8558
128,4.0357,3.9935,3.9752,3.9617,3.9511,3.9428,3.9359,3.9304,3.9259,3.9222,3.9192,3.9165,3.9142,3.9121,3.9102,3.9084,3.9066,3.9048,3.9025,3.8984
129,4.1369,4.0288,3.999,3.9895,3.9829,3.9774,3.9725,3.9683,3.964,3.9598,3.9559,3.9523,3.9488,3.9457,3.9428,3.94,3.9374,3.9346,3.9312,3.927
130,4.2353,4.1579,4.0914,4.0655,4.0458,4.0289,4.0121,3.9954,3.9842,3.9762,3.9703,3.966,3.9623,3.9592,3.9565,3.954,3.9515,3.9488,3.9457,3.9423
131,4.3002,4.2054,4.1558,4.1136,4.0992,4.0895,4.0792,4.0595,4.0131,3.9943,3.987,3.9815,3.9769,3.9727,3.9689,3.9658,3.9632,3.9603,3.9571,3.9543
132,4.5358,4.4521,4.2256,4.187,4.1632,4.1095,4.0784,4.0639,4.0109,3.9976,3.993,3.9891,3.9854,3.9815,3.9771,3.9721,3.9695,3.9674,3.9653,3.9634
133,4.8105,4.7053,4.5414,4.2468,4.2241,4.1823,4.1352,4.0817,4.0141,4.0036,3.9981,3.9942,3.9902,3.9864,3.9823,3.9763,3.9719,3.9702,3.9692,3.9682
134,5.1632,4.9801,4.8187,4.2838,4.2463,4.207,4.1986,4.1413,4.0209,4.0087,4.0015,3.998,3.9936,3.9893,3.9853,3.9775,3.9736,3.9724,3.9719,3.9716
135,5.4662,5.2597,4.8828,4.3721,4.2901,4.2112,4.1963,4.1447,4.0316,4.0161,4.0068,4.0038,3.9971,3.9924,3.988,3.9785,3.9776,3.9768,3.9763,3.976
136,5.7095,5.509,4.8299,4.4198,4.3221,4.2286,4.1909,4.134,4.0434,4.0261,4.0177,4.0135,4.0009,3.9953,3.9885,3.9816,3.9803,3.98,3.9798,3.9795
137,6.0203,5.7363,4.8812,4.4734,4.3462,4.2478,4.1881,4.1347,4.058,4.0328,4.0252,4.0211,4.0032,3.9969,3.9877,3.9836,3.9822,3.9817,3.9813,3.9805
138,6.4116,6.3252,4.9442,4.4906,4.3526,4.2529,4.1842,4.1327,4.0648,4.0356,4.0287,4.0239,4.0046,3.9966,3.9863,3.9849,3.9841,3.9836,3.9825,3.9822
