95,6.9712,6.9754,6.9823,6.9838,6.9835,6.9148,6.7619,6.7294,6.6162,6.5567,6.5191,6.4846,6.4609,6.4345,6.4126,6.3956,6.3801,6.3441,6.2061,5.7591
96,7.0048,7.0086,7.0047,6.9978,6.9965,6.9946,6.9424,6.8905,6.8278,6.782,6.7506,6.7253,6.7035,6.6809,6.6606,6.6448,6.6291,6.5974,6.4897,6.1123
97,6.8547,6.8439,6.8276,6.823,6.8198,6.8187,6.8179,6.8117,6.8002,6.7809,6.7647,6.7502,6.7359,6.7192,6.6985,6.6822,6.6628,6.6323,6.5261,6.0171
98,6.4168,6.4536,6.4581,6.4588,6.4595,6.4598,6.4594,6.4592,6.459,6.4588,6.4557,6.4473,6.4386,6.4276,6.4147,6.3997,6.3822,6.3543,6.2457,5.6982
99,6.2168,6.2256,6.2017,6.1764,6.1706,6.1698,6.1693,6.1674,6.1652,6.163,6.1594,6.1533,6.1486,6.1367,6.1286,6.1166,6.1059,6.0871,6.0015,5.5697
100,6.1011,6.0763,6.0501,5.9722,5.8693,5.8377,5.8344,5.8337,5.8329,5.8319,5.8298,5.8267,5.8251,5.8226,5.82,5.8127,5.8093,5.8014,5.7277,5.4366
101,5.8742,5.8588,5.8236,5.7327,5.6175,5.5531,5.5428,5.5355,5.5299,5.5263,5.5245,5.5237,5.5235,5.5232,5.5216,5.5187,5.513,5.4839,5.3679,5.2254
102,5.9456,5.9421,5.8588,5.6832,5.5853,5.5203,5.5133,5.5047,5.4956,5.4934,5.4928,5.4926,5.4923,5.4921,5.4907,5.4866,5.4686,5.4041,5.226,5.0867
103,6.0452,6.0574,5.9783,5.7961,5.7062,5.6728,5.6709,5.6689,5.6662,5.6651,5.6642,5.6632,5.6624,5.6617,5.6606,5.6563,5.6293,5.5458,5.3113,5.0316
104,6.3682,6.3142,6.2433,6.0647,5.9878,5.98,5.975,5.9737,5.9725,5.9715,5.9693,5.9669,5.9636,5.9603,5.9554,5.9462,5.9114,5.8134,5.5424,5.101
105,6.6065,6.5839,6.5671,6.3537,6.2647,6.2443,6.2277,6.2229,6.2203,6.2183,6.215,6.2107,6.2051,6.2001,6.1934,6.1806,6.1416,6.0311,5.7482,5.2196
106,6.8474,6.8043,6.7798,6.594,6.4756,6.4482,6.4211,6.4096,6.4032,6.3987,6.3936,6.3882,6.381,6.3729,6.3639,6.3478,6.3033,6.1906,5.9103,5.3208
107,7.2699,7.1608,7.0467,6.8411,6.6252,6.5799,6.5361,6.5134,6.4998,6.4904,6.4808,6.4717,6.4598,6.4463,6.4314,6.4099,6.3542,6.2366,5.9515,5.3332
108,7.5409,7.3264,7.1145,6.8923,6.7009,6.649,6.5947,6.5629,6.5468,6.5347,6.5233,6.5106,6.4958,6.4789,6.4614,6.4386,6.3808,6.2676,6.0057,5.3815
109,7.5464,7.4748,7.2556,6.9479,6.7974,6.7349,6.679,6.6405,6.6201,6.6062,6.5919,6.5775,6.56,6.5415,6.5235,6.4993,6.4448,6.3405,6.0802,5.4418
110,7.7179,7.6224,7.3418,6.9662,6.8168,6.745,6.6882,6.6478,6.6293,6.6166,6.6029,6.5875,6.5693,6.5519,6.5367,6.5111,6.4544,6.3478,6.0702,5.4496
111,7.8982,7.8511,7.4145,7.0074,6.8993,6.8284,6.7704,6.7294,6.7069,6.6923,6.6801,6.6688,6.6554,6.6437,6.6334,6.6144,6.5734,6.489,6.2516,5.7076
112,8.1467,8.0509,7.5273,7.1252,7.0366,6.9616,6.9023,6.8573,6.8293,6.811,6.7936,6.778,6.7623,6.7525,6.7444,6.7279,6.6954,6.6213,6.4017,5.7821
113,8.1809,8.163,7.6808,7.1732,7.0917,7.0132,6.9591,6.9094,6.8761,6.8476,6.8181,6.7922,6.7694,6.7567,6.7449,6.7209,6.6755,6.5797,6.3236,5.5752
114,8.2573,8.0892,7.7855,7.1976,7.0503,6.9182,6.859,6.7968,6.7568,6.7164,6.6791,6.6457,6.6152,6.5959,6.5777,6.548,6.4833,6.3611,6.0754,5.3071
115,8.5619,8.4384,8.015,7.2681,7.0055,6.814,6.7152,6.629,6.5758,6.5268,6.4881,6.4541,6.4221,6.4011,6.3818,6.3466,6.2628,6.1272,5.8367,5.1677
116,8.9415,8.586,8.0352,7.2655,6.9899,6.7856,6.6726,6.5828,6.534,6.4926,6.4612,6.4318,6.4042,6.3858,6.3641,6.3206,6.2344,6.0975,5.8049,5.1958
117,8.8925,8.8193,8.1946,7.3612,7.0725,6.8791,6.7655,6.6749,6.6247,6.5848,6.5526,6.5211,6.4931,6.4753,6.4523,6.4118,6.3324,6.1966,5.9168,5.329
118,8.7308,8.7144,8.3787,7.6023,7.2444,6.9749,6.8874,6.8149,6.7735,6.7382,6.7053,6.6709,6.6404,6.6188,6.594,6.5553,6.4838,6.3497,6.0808,5.4692
119,8.8112,8.7123,8.3637,7.6476,7.3541,7.05,6.9664,6.8883,6.8443,6.8037,6.7626,6.7198,6.6831,6.654,6.6236,6.5757,6.4981,6.3527,6.0734,5.4192
120,8.9934,8.8873,8.3261,7.5168,7.183,6.9704,6.8385,6.7286,6.6704,6.6283,6.5858,6.5433,6.5069,6.4756,6.4369,6.3758,6.2827,6.1089,5.8104,5.22
121,9.2557,9.1915,8.3965,7.5048,7.0593,6.8101,6.6086,6.4644,6.3869,6.3375,6.2952,6.258,6.2224,6.1893,6.141,6.0688,5.9616,5.7776,5.5217,5.1518
122,9.5413,9.4101,8.5024,7.5315,7.0614,6.8015,6.6257,6.4916,6.4122,6.3601,6.321,6.2912,6.2603,6.2286,6.1804,6.1065,5.9991,5.826,5.5827,5.215
123,9.9668,9.5628,8.6233,7.5856,7.1586,6.9058,6.7748,6.6575,6.5837,6.5363,6.4993,6.4681,6.4346,6.4008,6.3541,6.2838,6.1843,6.023,5.7829,5.3894
124,10.0555,9.8801,8.7178,7.6057,7.2182,6.9782,6.8846,6.792,6.7288,6.6882,6.654,6.6198,6.583,6.5471,6.5032,6.4395,6.3454,6.1913,5.9442,5.5314
125,10.1446,10.1224,8.8528,7.6491,7.2801,7.0333,6.9513,6.8719,6.8168,6.779,6.7434,6.7028,6.6611,6.6212,6.5765,6.5151,6.4241,6.2758,6.028,5.5859
126,10.2606,10.2622,8.9838,7.6702,7.2864,7.0411,6.9637,6.8958,6.845,6.808,6.773,6.732,6.69,6.6505,6.608,6.5506,6.4635,6.3199,6.0789,5.6219
127,9.6126,9.6003,9.4704,7.6327,7.3413,7.0947,7.0246,6.9665,6.9247,6.8898,6.8569,6.8183,6.781,6.7458,6.7066,6.6586,6.5861,6.4622,6.2476,5.7474
128,9.7577,9.6788,9.4275,7.6413,7.3305,7.1074,7.033,6.9642,6.9218,6.8745,6.8343,6.7914,6.7509,6.7121,6.6686,6.6152,6.5352,6.4026,6.1607,5.5633
129,9.8942,9.8453,9.3204,7.8201,7.3704,7.1177,6.9783,6.8678,6.7867,6.7139,6.6597,6.6136,6.5706,6.5304,6.4848,6.4196,6.3246,6.1656,5.909,5.4586
130,10.0486,9.926,9.4505,8.0447,7.4531,7.1541,6.9731,6.836,6.7298,6.6434,6.5817,6.533,6.4892,6.446,6.3938,6.3226,6.2273,6.0721,5.8556,5.5056
131,10.5311,10.0235,9.4455,8.1239,7.4901,7.1869,7.0094,6.8809,6.7855,6.7092,6.656,6.6128,6.5743,6.5373,6.4869,6.4166,6.3204,6.1774,5.9674,5.6302
132,10.5186,10.4335,9.9737,8.1883,7.4899,7.2027,7.0433,6.9282,6.8444,6.7767,6.731,6.6897,6.6511,6.6125,6.5593,6.4897,6.3953,6.2608,6.0592,5.7538
133,10.8493,10.6795,10.2405,8.4565,7.5757,7.2461,7.0749,6.9602,6.8769,6.8092,6.7611,6.7175,6.6765,6.6329,6.5766,6.5092,6.418,6.2896,6.0984,5.8172
134,11.4067,10.8306,10.1394,8.4682,7.5495,7.2339,7.0775,6.9789,6.9055,6.8428,6.7964,6.7528,6.7118,6.6675,6.6128,6.5506,6.4678,6.3458,6.1626,5.8815
135,11.8551,11.1402,10.2301,8.6994,7.6562,7.2723,7.1014,7.0019,6.9362,6.8778,6.8326,6.7914,6.7529,6.7112,6.6608,6.6041,6.5285,6.4131,6.2347,5.9583
136,11.9881,11.4566,10.1756,8.6753,7.6422,7.2685,7.1074,7.0128,6.9596,6.9074,6.8655,6.8287,6.7923,6.7533,6.7046,6.6511,6.5817,6.4721,6.3005,6.0327
137,11.8345,11.6636,10.6597,8.912,7.7723,7.3363,7.1475,7.0432,6.9943,6.9456,6.9058,6.8719,6.8364,6.799,6.7519,6.7021,6.6382,6.5362,6.3782,6.1047
138,11.0487,10.9334,10.7864,10.0335,8.1759,7.4152,7.1994,7.0899,7.0366,6.982,6.941,6.9065,6.8712,6.8346,6.7886,6.7411,6.6801,6.5854,6.4409,6.1214
