Date,AAPL,AMZN,GE,GOOGL,INTC,IBM,MSFT,NFLX,NVDA,T,TSLA,VZ,^GSPC
2015-12-15,25.63561248779297,658.6400146484375,25.671476364135742,760.0900268554688,30.978647232055664,111.37735748291016,50.50363540649414,118.5999984741211,32.2689323425293,25.475374221801758,44.21799850463867,36.47709655761719,2043.4100341796875
2015-12-16,25.832822799682617,675.77001953125,26.230283737182617,776.5900268554688,31.084318161010742,112.58981323242188,51.35451126098633,122.63999938964844,32.46467208862305,25.91992950439453,46.902000427246094,37.24587631225586,2073.070068359375
2015-12-17,25.285263061523438,670.6500244140625,26.06748390197754,769.8300170898438,30.74089241027832,110.53671264648438,50.96108627319336,122.51000213623047,31.975305557250977,25.64113998413086,46.678001403808594,36.91754913330078,2041.8900146484375
2015-12-18,24.60080909729004,664.1400146484375,25.837100982666016,756.8499755859375,29.82508659362793,109.04133605957031,49.524662017822266,118.0199966430664,31.456579208374023,25.317138671875,46.09199905395508,36.485111236572266,2005.550048828125
2015-12-21,24.90243148803711,664.510009765625,25.939495086669922,760.7999877929688,30.150907516479492,109.52633666992188,50.16511535644531,116.62999725341797,32.20042037963867,25.686344146728516,46.512001037597656,36.75739288330078,2021.1500244140625
2015-12-22,24.87923240661621,663.1500244140625,26.01628875732422,767.1300048828125,30.58238983154297,111.49051666259766,50.64086151123047,116.23999786376953,32.22977828979492,25.927461624145508,45.9900016784668,37.10974884033203,2038.969970703125
2015-12-23,25.199411392211914,663.7000122070312,26.40879249572754,768.510009765625,30.82013511657715,111.98357391357422,51.07087326049805,118.16000366210938,32.35702133178711,26.20625114440918,45.939998626708984,37.598236083984375,2064.2900390625
2015-12-24,25.064844131469727,662.7899780273438,26.3064022064209,765.8400268554688,30.802536010742188,111.7491683959961,50.93364334106445,117.33000183105469,32.46467208862305,26.11583137512207,46.11399841308594,37.40605163574219,2060.989990234375
2015-12-28,24.78410530090332,675.2000122070312,26.366127014160156,782.239990234375,30.75851058959961,111.23184204101562,51.1898307800293,117.11000061035156,32.43531799316406,26.19118881225586,45.790000915527344,37.43806838989258,2056.5
2015-12-29,25.229576110839844,693.969970703125,26.69037628173828,793.9600219726562,31.207595825195312,112.98589324951172,51.7387809753418,119.12000274658203,32.96383285522461,26.319278717041016,47.4379997253418,37.80644989013672,2078.360107421875
2015-12-30,24.900110244750977,689.0700073242188,26.49411964416504,790.2999877929688,30.81134033203125,112.6302490234375,51.51919174194336,116.70999908447266,32.68000030517578,26.17611312866211,47.61800003051758,37.45409393310547,2063.360107421875
2015-12-31,24.422157287597656,675.8900146484375,26.57944679260254,778.010009765625,30.335824966430664,111.23995971679688,50.75981521606445,114.37999725341797,32.2591438293457,25.927461624145508,48.00199890136719,37.01364517211914,2043.93994140625
2016-01-04,24.443037033081055,636.989990234375,26.204008102416992,759.4400024414062,29.93076515197754,109.89006042480469,50.137657165527344,109.95999908447266,31.681690216064453,25.882251739501953,44.68199920654297,36.73336410522461,2012.6600341796875
2016-01-05,23.83051300048828,633.7899780273438,26.22960662841797,761.530029296875,29.789871215820312,109.80924224853516,50.36639404296875,107.66000366210938,32.19063186645508,26.063091278076172,44.68600082397461,37.237876892089844,2016.7099609375
2016-01-06,23.364160537719727,632.6500244140625,25.811504364013672,759.3300170898438,29.129444122314453,109.25958251953125,49.45146942138672,117.68000030517578,30.859546661376953,26.024885177612305,43.80799865722656,36.901451110839844,1990.260009765625
2016-01-07,22.378082275390625,607.9400024414062,24.719314575195312,741.0,28.03752326965332,107.39240264892578,47.73141860961914,114.55999755859375,29.636131286621094,25.604637145996094,43.130001068115234,36.698787689208984,1943.0899658203125
2016-01-08,22.496408462524414,607.0499877929688,24.275617599487305,730.9099731445312,27.746936798095703,106.3981704711914,47.877811431884766,111.38999938964844,28.99995231628418,25.6275577545166,42.20000076293945,36.34208679199219,1922.030029296875
2016-01-11,22.860675811767578,617.739990234375,24.386537551879883,733.0700073242188,28.23125457763672,107.69147491455078,47.85036087036133,114.97000122070312,29.048891067504883,25.940841674804688,41.56999969482422,36.55287170410156,1923.6700439453125
2016-01-12,23.19246482849121,617.8900146484375,24.437734603881836,745.3400268554688,28.777206420898438,107.42469787597656,48.28952407836914,116.58000183105469,29.538259506225586,25.902629852294922,41.99399948120117,36.42315673828125,1938.6800537109375
2016-01-13,22.59617805480957,581.8099975585938,24.096426010131836,719.5700073242188,28.099166870117188,106.02632141113281,47.246517181396484,106.55999755859375,28.637821197509766,25.78038215637207,40.0620002746582,35.79084396362305,1890.280029296875
2016-01-14,23.090370178222656,593.0,24.79610824584961,731.3900146484375,28.830045700073242,107.43280792236328,48.59144973754883,107.05999755859375,28.060365676879883,26.208271026611328,41.236000061035156,36.374515533447266,1921.8399658203125
2016-01-15,22.535858154296875,570.1799926757812,24.309741973876953,710.489990234375,26.2059268951416,105.1048355102539,46.651824951171875,104.04000091552734,26.533536911010742,25.971405029296875,40.99800109863281,36.017826080322266,1880.3299560546875
2016-01-19,22.426809310913086,574.47998046875,24.309741973876953,719.0800170898438,26.24114418029785,103.55288696289062,46.258399963378906,107.88999938964844,26.74885368347168,26.36872100830078,40.944000244140625,36.374515533447266,1881.3299560546875
2016-01-20,22.45697021484375,571.77001953125,23.89163589477539,718.5599975585938,26.05623435974121,98.50093841552734,46.46882629394531,107.73999786376953,26.895666122436523,25.902629852294922,39.7400016784668,36.00971984863281,1859.3299560546875
2016-01-21,22.343280792236328,575.02001953125,24.39506721496582,726.6699829101562,26.117874145507812,99.34967041015625,46.185203552246094,102.3499984741211,27.208864212036133,26.391647338867188,39.99399948120117,37.185176849365234,1868.989990234375
2016-01-22,23.53120994567871,596.3800048828125,24.096426010131836,745.4600219726562,26.355628967285156,99.01825714111328,47.841209411621094,100.72000122070312,27.84504508972168,26.850101470947266,40.5099983215332,38.133663177490234,1906.9000244140625
2016-01-25,23.07181739807129,596.530029296875,23.925769805908203,733.6199951171875,26.06503677368164,98.67876434326172,47.38374710083008,99.12000274658203,27.815683364868164,26.743131637573242,39.2760009765625,38.125553131103516,1877.0799560546875
2016-01-26,23.199426651000977,601.25,24.15615463256836,733.7899780273438,26.36443328857422,99.09100341796875,47.73141860961914,97.83000183105469,28.0897274017334,27.04876708984375,38.71200180053711,39.11456298828125,1903.6300048828125
2016-01-27,21.675073623657227,583.3499755859375,23.89163589477539,717.5800170898438,26.24995994567871,97.77344512939453,46.862247467041016,91.1500015258789,27.756956100463867,27.10988998413086,37.61399841308594,39.746891021728516,1882.949951171875
2016-01-28,21.83051872253418,635.3499755859375,24.07082176208496,748.2999877929688,26.390850067138672,98.79193115234375,47.63077163696289,94.41000366210938,27.45354652404785,27.14809799194336,37.939998626708984,39.73066329956055,1893.3599853515625
2016-01-29,22.584577560424805,587.0,24.83024024963379,761.3499755859375,27.315454483032227,100.86929321289062,50.402992248535156,91.83999633789062,28.66718101501465,27.553068161010742,38.2400016784668,40.5089111328125,1940.239990234375
2016-02-01,22.373441696166992,574.8099975585938,24.437734603881836,770.77001953125,27.13933753967285,100.9016342163086,50.05531311035156,94.08999633789062,28.676965713500977,27.644760131835938,39.38800048828125,41.149330139160156,1939.3800048828125
2016-02-02,21.921010971069336,552.0999755859375,24.096426010131836,780.9099731445312,26.24114418029785,99.37393188476562,48.49081039428711,91.48999786376953,27.463335037231445,27.553068161010742,36.555999755859375,40.46026611328125,1903.030029296875
2016-02-03,22.354887008666992,531.0700073242188,24.46333122253418,749.3800048828125,26.063488006591797,100.8127212524414,47.722267150878906,90.73999786376953,27.600358963012695,28.057357788085938,34.69599914550781,41.03583526611328,1912.530029296875
2016-02-04,22.534503936767578,536.260009765625,24.898500442504883,730.030029296875,26.44546890258789,103.18106842041016,47.575889587402344,89.70999908447266,27.610145568847656,27.912187576293945,35.066001892089844,40.881813049316406,1915.449951171875
2016-02-05,21.932649612426758,502.1300048828125,24.35240936279297,703.760009765625,25.79698944091797,103.92473602294922,45.89243698120117,82.79000091552734,25.867996215820312,28.179615020751953,32.52000045776367,41.3195686340332,1880.050048828125
2016-02-08,22.163597106933594,488.1000061035156,24.03668975830078,704.1599731445312,25.6015567779541,103.68790435791016,45.20622634887695,83.31999969482422,24.68372344970703,28.35536003112793,29.597999572753906,41.13311767578125,1853.43994140625
2016-02-09,22.158931732177734,482.07000732421875,24.13055419921875,701.02001953125,25.59267234802246,101.31169128417969,45.08729553222656,86.12999725341797,24.947980880737305,28.003877639770508,29.649999618530273,40.65482711791992,1852.2099609375
2016-02-10,21.990966796875,490.4800109863281,24.147621154785156,706.8499755859375,25.077444076538086,98.1434097290039,45.480716705322266,88.44999694824219,24.88925552368164,27.835783004760742,28.733999252319336,40.51701354980469,1851.8599853515625
2016-02-11,21.857999801635742,503.82000732421875,23.422334671020508,706.3599853515625,25.06855583190918,96.23263549804688,45.46241760253906,86.3499984741211,24.76202392578125,27.667675018310547,30.0939998626709,40.03873062133789,1829.0799560546875
2016-02-12,21.925649642944336,507.0799865722656,24.113489151000977,706.8900146484375,25.441661834716797,98.83749389648438,46.20351028442383,87.4000015258789,25.182876586914062,27.86634063720703,30.20800018310547,40.622398376464844,1864.780029296875
2016-02-16,22.54383659362793,521.0999755859375,24.62545394897461,717.6400146484375,25.56602668762207,100.22564697265625,47.078922271728516,89.05000305175781,26.416088104248047,28.003877639770508,31.034000396728516,40.727783203125,1895.5799560546875
2016-02-17,22.889087677001953,534.0999755859375,25.035018920898438,731.969970703125,26.178966522216797,102.96932983398438,48.304500579833984,94.76000213623047,27.071842193603516,27.996232986450195,33.736000061035156,40.79264450073242,1926.8199462890625
2016-02-18,22.45518684387207,525.0,24.813167572021484,717.510009765625,26.134552001953125,108.15453338623047,48.09255599975586,90.48999786376953,29.401235580444336,28.263668060302734,33.354000091552734,41.29524612426758,1917.8299560546875
2016-02-19,22.40386962890625,534.9000244140625,24.761972427368164,722.1099853515625,25.50383949279785,108.66897583007812,47.75160217285156,89.2300033569336,29.792726516723633,27.9427490234375,33.316001892089844,41.23040771484375,1917.780029296875
2016-02-22,22.599817276000977,559.5,25.094755172729492,729.0499877929688,26.072368621826172,109.23241424560547,48.51644515991211,91.93000030517578,30.849760055541992,28.16433334350586,35.54800033569336,41.400634765625,1945.5
2016-02-23,22.08894157409668,552.9400024414062,24.932628631591797,717.2899780273438,25.583791732788086,108.11372375488281,47.1618537902832,89.12000274658203,30.928058624267578,28.07264518737793,35.44200134277344,41.0439453125,1921.27001953125
2016-02-24,22.417861938476562,554.0399780273438,24.710779190063477,720.9000244140625,25.930234909057617,108.44032287597656,47.327720642089844,91.61000061035156,31.14337921142578,28.34771728515625,35.79999923706055,41.19797134399414,1929.800048828125
2016-02-25,22.571828842163086,555.1500244140625,25.148883819580078,729.1199951171875,26.31222152709961,109.82852172851562,48.00962829589844,94.52999877929688,31.211896896362305,28.55402374267578,37.486000061035156,41.433067321777344,1951.699951171875
2016-02-26,22.60681915283203,555.22998046875,25.295146942138672,724.8599853515625,26.472110748291016,107.81157684326172,47.272422790527344,94.79000091552734,31.00636100769043,28.37064552307129,38.06800079345703,41.360107421875,1948.050048828125
2016-02-29,22.555503845214844,552.52001953125,25.07145118713379,717.219970703125,26.285568237304688,106.99502563476562,46.88541030883789,93.41000366210938,30.804990768432617,28.23310661315918,38.38600158691406,41.12501525878906,1932.22998046875
2016-03-01,23.45128059387207,579.0399780273438,25.7081298828125,742.1699829101562,26.978464126586914,109.72235107421875,48.451942443847656,98.30000305175781,32.17038345336914,28.569307327270508,37.27000045776367,41.716800689697266,1978.3499755859375
2016-03-02,23.502601623535156,580.2100219726562,25.96624183654785,739.47998046875,27.129478454589844,111.29833221435547,48.79289245605469,97.61000061035156,32.357032775878906,28.798526763916016,37.667999267578125,42.2518310546875,1986.449951171875
2016-03-03,23.677560806274414,577.489990234375,26.000659942626953,731.5900268554688,27.165008544921875,112.52316284179688,48.23999786376953,97.93000030517578,32.0721549987793,29.027755737304688,39.14799880981445,42.06538772583008,1993.4000244140625
2016-03-04,24.02980613708496,575.1400146484375,26.207151412963867,730.219970703125,27.209423065185547,112.52316284179688,47.94511795043945,101.58000183105469,31.97393035888672,28.98191261291504,40.20800018310547,42.00053787231445,1999.989990234375
2016-03-07,23.76387596130371,562.7999877929688,26.06088638305664,712.7999877929688,27.48480796813965,114.44210815429688,47.02363204956055,95.48999786376953,31.76763916015625,29.134723663330078,41.05799865722656,42.32479476928711,2001.760009765625
2016-03-08,23.567920684814453,560.260009765625,25.862995147705078,713.530029296875,27.147241592407227,113.56021118164062,47.59495544433594,96.2300033569336,31.188081741333008,29.104167938232422,40.52000045776367,42.527462005615234,1979.260009765625
2016-03-09,23.58891487121582,559.469970703125,25.85439109802246,725.4099731445312,27.422626495361328,114.65442657470703,48.69153594970703,98.0,31.168434143066406,29.02012062072754,41.74399948120117,42.43018341064453,1989.260009765625
2016-03-10,23.60057830810547,558.9299926757812,25.75975227355957,732.1699829101562,27.76018714904785,114.47478485107422,47.96355438232422,97.36000061035156,31.119325637817383,29.272262573242188,41.0359992980957,42.41396713256836,1989.5699462890625
2016-03-11,23.854848861694336,569.6099853515625,26.103904724121094,744.8699951171875,28.21323585510254,116.24674224853516,48.903465270996094,97.66000366210938,31.649763107299805,29.31047248840332,41.5,42.584197998046875,2022.18994140625
2016-03-14,23.91550064086914,573.3699951171875,26.04368019104004,750.239990234375,27.920085906982422,116.58966827392578,48.9956169128418,98.12999725341797,31.728351593017578,29.279911041259766,43.029998779296875,42.592308044433594,2019.6400146484375
2016-03-15,24.39605140686035,577.02001953125,26.05228614807129,750.5700073242188,28.11551856994629,116.73667907714844,49.38264083862305,97.86000061035156,31.571182250976562,29.432723999023438,43.667999267578125,42.69770050048828,2015.9300537109375
2016-03-16,24.720304489135742,574.27001953125,25.9576416015625,757.3599853515625,28.15104866027832,118.23101043701172,50.082977294921875,99.3499984741211,32.51418685913086,29.62375259399414,44.38600158691406,43.13545608520508,2027.219970703125
2016-03-17,24.680644989013672,559.4400024414062,26.637340545654297,758.47998046875,28.408666610717773,120.06826782226562,50.36863327026367,99.72000122070312,32.23914337158203,29.89118194580078,45.2760009765625,43.47593688964844,2040.5899658203125
2016-03-18,24.708641052246094,552.0800170898438,26.602924346923828,755.4099731445312,29.030488967895508,120.10913848876953,49.29049301147461,101.12000274658203,33.21162796020508,29.463294982910156,46.54800033569336,43.15978240966797,2049.580078125
2016-03-21,24.706308364868164,553.97998046875,26.749187469482422,762.1599731445312,28.728464126586914,121.36663818359375,49.631446838378906,101.05999755859375,33.30984878540039,29.738359451293945,47.66400146484375,43.32191467285156,2051.60009765625
2016-03-22,24.895261764526367,560.47998046875,26.72338104248047,760.0499877929688,28.710702896118164,120.93383026123047,49.82495880126953,99.83999633789062,33.25091552734375,29.516773223876953,46.847999572753906,43.13545608520508,2049.800048828125
2016-03-23,24.757627487182617,569.6300048828125,26.731983184814453,757.5599975585938,28.426429748535156,118.7291030883789,49.732810974121094,99.58999633789062,33.820655822753906,29.448007583618164,44.51599884033203,42.89226150512695,2036.7099609375
2016-03-24,24.65032196044922,582.9500122070312,26.766395568847656,754.8400268554688,28.31983184814453,120.81135559082031,49.95397186279297,98.36000061035156,33.8697624206543,29.707792282104492,45.54999923706055,43.419193267822266,2035.93994140625
2016-03-28,24.538349151611328,579.8699951171875,27.09334373474121,753.280029296875,28.337600708007812,121.17880249023438,49.33656311035156,101.20999908447266,34.21357727050781,29.852970123291016,46.051998138427734,43.28948974609375,2037.050048828125
2016-03-29,25.11920928955078,593.8599853515625,27.084733963012695,765.8900146484375,28.763994216918945,121.9382095336914,50.414710998535156,104.12999725341797,34.76366424560547,30.143325805664062,46.0260009765625,43.81642150878906,2055.010009765625
2016-03-30,25.55776596069336,598.6900024414062,27.385873794555664,768.3400268554688,29.05714225769043,121.18698120117188,50.728023529052734,102.19000244140625,35.127113342285156,30.08220100402832,45.37799835205078,43.808311462402344,2063.949951171875
2016-03-31,25.4247989654541,593.6400146484375,27.35145378112793,762.9000244140625,28.737346649169922,123.66936492919922,50.893882751464844,102.2300033569336,34.999412536621094,29.929378509521484,45.95399856567383,43.84074401855469,2059.739990234375
2016-04-01,25.65807342529297,598.5,27.471908569335938,769.6699829101562,28.826181411743164,124.54308319091797,51.20720291137695,105.69999694824219,35.510215759277344,29.83769416809082,47.518001556396484,43.78398513793945,2072.780029296875
2016-04-04,25.921674728393555,593.1900024414062,26.86964225769043,765.1199951171875,28.426429748535156,124.17559051513672,51.07819366455078,104.3499984741211,35.16640090942383,30.07457160949707,49.39799880981445,44.116363525390625,2066.1298828125
2016-04-05,25.616086959838867,586.1400146484375,26.654544830322266,758.5700073242188,28.337600708007812,122.48528289794922,50.27649688720703,104.94000244140625,35.11729049682617,29.944664001464844,51.09400177001953,43.848846435546875,2045.1700439453125
2016-04-06,25.884349822998047,602.0800170898438,26.585716247558594,768.0700073242188,28.49750518798828,122.50165557861328,50.792518615722656,104.83000183105469,35.16640090942383,29.890520095825195,53.08399963378906,43.84475326538086,2066.659912109375
2016-04-07,25.319826126098633,591.4299926757812,26.353418350219727,760.1199951171875,28.02668571472168,121.05633544921875,50.184349060058594,104.44999694824219,34.802955627441406,29.85183334350586,51.439998626708984,42.59952926635742,2041.9100341796875
2016-04-08,25.34781837463379,594.5999755859375,26.491073608398438,759.469970703125,28.097749710083008,121.95455169677734,50.147483825683594,103.80999755859375,35.02888488769531,29.78221893310547,50.013999938964844,42.74699020385742,2047.5999755859375
2016-04-11,25.431795120239258,595.9299926757812,26.422245025634766,757.5399780273438,28.13328742980957,121.87288665771484,50.046119689941406,102.68000030517578,35.244991302490234,29.69713020324707,49.98400115966797,42.280033111572266,2041.989990234375
2016-04-12,25.763046264648438,603.1699829101562,26.50828742980957,764.3200073242188,28.30207061767578,122.18318176269531,50.35942459106445,106.9800033569336,35.2056999206543,29.913719177246094,49.56399917602539,42.558570861816406,2061.719970703125
2016-04-13,26.13629150390625,614.8200073242188,26.654544830322266,771.9099731445312,28.54191780090332,123.48971557617188,51.00445556640625,109.6500015258789,36.08977127075195,29.58883285522461,50.90599822998047,42.01789093017578,2082.419921875
2016-04-14,26.150287628173828,620.75,26.68896484375,775.3900146484375,28.248767852783203,123.4325180053711,51.013675689697266,110.41999816894531,36.18800354003906,29.720327377319336,50.37200164794922,42.07522964477539,2082.780029296875
2016-04-15,25.625417709350586,625.8900146484375,26.69757080078125,780.0,27.946735382080078,123.88980865478516,51.280914306640625,111.51000213623047,36.472869873046875,29.766740798950195,50.902000427246094,42.06703567504883,2080.72998046875
